SeqNo;Type;DHID;Parent;Name;Latitude;Longitude;MunicipalityCode;Municipality;DistrictCode;District;Description;Authority;DelfiName;THID;TariffProvider;LastOperationDate;SEV
245003;S;de:09671:20528;de:09671:20528;Kleinostheim, Waldstadt;50,01855;9,062654;09671136;Kleinostheim;;;;BEG;-;D925C7005030;-;2026-12-12T00:00:00;nein
245004;Q;de:09671:20528:0:1;de:09671:20528;Kleinostheim, Waldstadt 01;50,01855;9,062654;00000000;-;-;-;;BEG;-;-;-;;nein
245005;Q;de:09671:20528:0:2;de:09671:20528;Kleinostheim, Waldstadt 02;50,01855;9,062654;00000000;-;-;-;;BEG;-;-;-;;nein
245006;S;de:09671:20529;de:09671:20529;Kleinostheim, Hörsteiner Str.;50,009302;9,06233;09671136;Kleinostheim;;;;BEG;-;D925C7005031;-;2026-12-12T00:00:00;nein
245007;Q;de:09671:20529:0:1;de:09671:20529;Kleinostheim, Hörsteiner Str. 01;50,008892;9,062133;00000000;-;-;-;;BEG;-;-;-;;nein
245008;Q;de:09671:20529:0:2;de:09671:20529;Kleinostheim, Hörsteiner Str. 02;50,009712;9,062528;00000000;-;-;-;;BEG;-;-;-;;nein
245009;S;de:09671:20530;de:09671:20530;Kleinostheim, Turnhalle;50,003933;9,058063;09671136;Kleinostheim;;;;BEG;-;D925C7005032;-;2026-12-11T00:00:00;nein
245010;Q;de:09671:20530:0:1;de:09671:20530;Kleinostheim, Turnhalle 01;50,003627;9,058234;00000000;-;-;-;;BEG;-;-;-;;nein
245011;Q;de:09671:20530:0:2;de:09671:20530;Kleinostheim, Turnhalle 02;50,004239;9,057893;00000000;-;-;-;;BEG;-;-;-;;nein
245012;S;de:09671:20531;de:09671:20531;Kleinostheim, Altes Rathaus;50,000907;9,060866;09671136;Kleinostheim;;;;BEG;-;D925C7005033;-;2026-12-11T00:00:00;nein
245013;Q;de:09671:20531:0:1;de:09671:20531;Kleinostheim, Altes Rathaus 01;50,001098;9,060615;00000000;-;-;-;;BEG;-;-;-;;nein
245014;Q;de:09671:20531:0:2;de:09671:20531;Kleinostheim, Altes Rathaus 02;50,000717;9,061118;00000000;-;-;-;;BEG;-;-;-;;nein
245015;S;de:09671:20533;de:09671:20533;Kleinostheim, Am Dillgraben;49,998396;9,064352;09671136;Kleinostheim;;;;BEG;-;D925C7005035;-;2026-12-11T00:00:00;nein
245016;Q;de:09671:20533:0:1;de:09671:20533;Kleinostheim, Am Dillgraben 01;49,998257;9,06454;00000000;-;-;-;;BEG;-;-;-;;nein
245017;Q;de:09671:20533:0:2;de:09671:20533;Kleinostheim, Am Dillgraben 02;49,998528;9,064154;00000000;-;-;-;;BEG;-;-;-;;nein
245018;S;de:09671:20534;de:09671:20534;Kleinostheim, Ost;49,994521;9,069661;09671136;Kleinostheim;;;;BEG;-;D925C7005036;-;2026-12-12T00:00:00;nein
245019;Q;de:09671:20534:0:1;de:09671:20534;Kleinostheim, Ost 01;49,99429;9,069975;00000000;-;-;-;;BEG;-;-;-;;nein
245020;Q;de:09671:20534:0:2;de:09671:20534;Kleinostheim, Ost 02;49,994752;9,069346;00000000;-;-;-;;BEG;-;-;-;;nein
245021;S;de:09671:20535;de:09671:20535;Mainaschaff, Industriestr.;49,987354;9,081662;09671140;Mainaschaff;;;;BEG;-;D925C7005037;-;2026-12-12T00:00:00;nein
245022;Q;de:09671:20535:0:1;de:09671:20535;Mainaschaff, Industriestr. 01;49,987556;9,081123;00000000;-;-;-;;BEG;-;-;-;;nein
245023;Q;de:09671:20535:0:2;de:09671:20535;Mainaschaff, Industriestr. 02;49,987157;9,082201;00000000;-;-;-;;BEG;-;-;-;;nein
245024;S;de:09671:20536;de:09671:20536;Mainaschaff, Goethestr.;49,985604;9,086621;09671140;Mainaschaff;;;;BEG;-;D925C7005038;-;2026-12-12T00:00:00;nein
245025;Q;de:09671:20536:0:1;de:09671:20536;Mainaschaff, Goethestr. 01;49,985627;9,086549;00000000;-;-;-;;BEG;-;-;-;;nein
245026;Q;de:09671:20536:0:2;de:09671:20536;Mainaschaff, Goethestr. 02;49,985586;9,086693;00000000;-;-;-;;BEG;-;-;-;;nein
245027;Q;de:09671:20536:0:3;de:09671:20536;Mainaschaff, Goethestr. 03;49,985638;9,086738;00000000;-;-;-;;BEG;-;-;-;;nein
245028;S;de:09671:20537;de:09671:20537;Mainaschaff, Friedhof;49,983998;9,092595;09671140;Mainaschaff;;;;BEG;-;D925C7005039;-;2026-12-12T00:00:00;nein
245029;Q;de:09671:20537:0:1;de:09671:20537;Mainaschaff, Friedhof 01;49,983969;9,092693;00000000;-;-;-;;BEG;-;-;-;;nein
245030;Q;de:09671:20537:0:2;de:09671:20537;Mainaschaff, Friedhof 02;49,984021;9,092496;00000000;-;-;-;;BEG;-;-;-;;nein
245031;S;de:09671:20539;de:09671:20539;Mainaschaff, Rosenstr.;49,980185;9,101811;09671140;Mainaschaff;;;;BEG;-;D925C700503B;-;2026-12-12T00:00:00;nein
245032;Q;de:09671:20539:0:1;de:09671:20539;Mainaschaff, Rosenstr. 01;49,980162;9,101695;00000000;-;-;-;;BEG;-;-;-;;nein
245033;Q;de:09671:20539:0:2;de:09671:20539;Mainaschaff, Rosenstr. 02;49,980208;9,101919;00000000;-;-;-;;BEG;-;-;-;;nein
245034;S;de:09671:20540;de:09671:20540;Mainaschaff, Bauhof;49,980815;9,104857;09671140;Mainaschaff;;;;BEG;-;D925C700503C;-;2026-12-12T00:00:00;nein
245035;Q;de:09671:20540:0:1;de:09671:20540;Mainaschaff, Bauhof 01;49,980815;9,104857;00000000;-;-;-;;BEG;-;-;-;;nein
245036;Q;de:09671:20540:0:2;de:09671:20540;Mainaschaff, Bauhof 02;49,980809;9,104866;00000000;-;-;-;;BEG;-;-;-;;nein
245037;S;de:09671:20545;de:09671:20545;Aschaffenburg, Abzw. Klinikum;49,973461;9,187259;09661000;Aschaffenburg;;;;BEG;-;D925C7005041;-;1999-12-31T00:00:00;nein
245038;Q;de:09671:20545:0:1;de:09671:20545;Aschaffenburg, Abzw. Klinikum 01;49,973461;9,187259;00000000;-;-;-;;BEG;-;-;-;;nein
245039;Q;de:09671:20545:0:2;de:09671:20545;Aschaffenburg, Abzw. Klinikum 02;49,973536;9,187079;00000000;-;-;-;;BEG;-;-;-;;nein
245040;S;de:09671:20560;de:09671:20560;Kahl/M., Bergwerkstr.;50,06046;8,999565;09671134;Kahl a. Main;;;;BEG;-;D925C7005050;-;2026-12-12T00:00:00;nein
245041;Q;de:09671:20560:0:1;de:09671:20560;Kahl, Bergwerkstr. 01;50,060466;8,999565;00000000;-;-;-;;BEG;-;-;-;;nein
245042;Q;de:09671:20560:0:2;de:09671:20560;Kahl, Bergwerkstr. 02;50,06046;8,999565;00000000;-;-;-;;BEG;-;-;-;;nein
245043;Q;de:09671:20560:0:3;de:09671:20560;Kahl/M., Bergwerkstr. 03;50,062542;9,000418;00000000;-;-;-;;BEG;-;-;-;;nein
245044;S;de:09671:2058;de:09671:2058;Laufach;50,010671;9,277692;09671139;Laufach;;;;BEG;-;D925C700080A;-;2026-12-12T00:00:00;nein
245045;A;de:09671:2058:1;de:09671:2058;Zug;50,010671;9,277692;00000000;-;-;-;;BEG;-;-;-;;nein
245046;A;de:09671:2058:2;de:09671:2058;Bus;50,010405;9,27798;00000000;-;-;-;;BEG;-;-;-;;nein
245047;A;de:09671:2058:80;de:09671:2058;P+R;50,010544;9,278672;00000000;-;-;-;;BEG;-;-;-;;nein
245048;A;de:09671:2058:81;de:09671:2058;B+R;50,01052;9,278025;00000000;-;-;-;;BEG;-;-;-;;nein
245049;A;de:09671:2058:90;de:09671:2058;Eingang;50,010469;9,277558;00000000;-;-;-;;BEG;-;-;-;;nein
245050;A;de:09671:2058:91;de:09671:2058;Eingang P;50,010549;9,277944;00000000;-;-;-;;BEG;-;-;-;;nein
245051;Q;de:09671:2058:1:1;de:09671:2058:1;Gleis 1;50,010567;9,277692;00000000;-;-;-;;BEG;-;-;-;;nein
245052;Q;de:09671:2058:1:2;de:09671:2058:1;Gleis 2;50,010659;9,27798;00000000;-;-;-;;BEG;-;-;-;;nein
245053;Q;de:09671:2058:1:3;de:09671:2058:1;Gleis 3;50,010751;9,277944;00000000;-;-;-;;BEG;-;-;-;;nein
245054;Q;de:09671:2058:2:1;de:09671:2058:2;Bus 3;50,010405;9,27798;00000000;-;-;-;;BEG;-;-;-;;nein
245055;S;de:09671:50054;de:09671:50054;Wenighösbach, Buchenackerstr.;50,027756;9,191104;09671130;Hösbach;;;;BEG;-;D925C700C386;-;1999-12-31T00:00:00;nein
245056;Q;de:09671:50054:0:1;de:09671:50054;Wenighösbach, Buchenackerstr. 01;50,027756;9,191104;00000000;-;-;-;;BEG;-;-;-;;nein
245057;S;de:09671:50089;de:09671:50089;Kleinostheim, Reinhard-Heraeus-Ring;50,023595;9,043079;09671136;Kleinostheim;;;;BEG;-;D925C700C3A9;-;2026-12-12T00:00:00;nein
245058;Q;de:09671:50089:0:1;de:09671:50089;Kleinostheim, Reinhard-Heraeus-Ring 01;50,023595;9,043079;00000000;-;-;-;;BEG;-;-;-;;nein
245059;S;de:09671:50107;de:09671:50107;Stockstadt/M., Industriestr.;49,962321;9,085336;09671155;Stockstadt a. Main;;;;BEG;-;D925C700C3BB;-;2026-12-12T00:00:00;nein
245060;Q;de:09671:50107:0:1;de:09671:50107;Stockstadt/M., Industriestr. 01;49,962321;9,085336;00000000;-;-;-;;BEG;-;-;-;;nein
245061;Q;de:09671:50107:0:2;de:09671:50107;Stockstadt/M., Industriestr. 02;49,962321;9,085309;00000000;-;-;-;;BEG;-;-;-;;nein
245062;S;de:09671:50108;de:09671:50108;Stockstadt/M., Am Sandnickel;49,964857;9,082399;09671155;Stockstadt a. Main;;;;BEG;-;D925C700C3BC;-;2026-12-12T00:00:00;nein
245063;Q;de:09671:50108:0:1;de:09671:50108;Stockstadt/M., Am Sandnickel 01;49,964857;9,082399;00000000;-;-;-;;BEG;-;-;-;;nein
245064;Q;de:09671:50108:0:2;de:09671:50108;Stockstadt/M., Am Sandnickel 02;49,964309;9,079326;00000000;-;-;-;;BEG;-;-;-;;nein
245065;S;de:09671:50112;de:09671:50112;Stockstadt/M., Vogelsbergstr.;49,969515;9,07196;09671155;Stockstadt a. Main;;;;BEG;-;D925C700C3C0;-;2026-12-12T00:00:00;nein
245066;Q;de:09671:50112:0:1;de:09671:50112;Stockstadt/M., Vogelsbergstr. 01;49,969515;9,07196;00000000;-;-;-;;BEG;-;-;-;;nein
245067;Q;de:09671:50112:0:2;de:09671:50112;Stockstadt/M., Vogelsbergstr. 02;49,969509;9,072041;00000000;-;-;-;;BEG;-;-;-;;nein
245068;S;de:09671:50113;de:09671:50113;Stockstadt/M., Fa. Kimmich;49,971936;9,070038;09671155;Stockstadt a. Main;;;;BEG;-;D925C700C3C1;-;2026-12-12T00:00:00;nein
245069;Q;de:09671:50113:0:1;de:09671:50113;Stockstadt/M., Fa. Kimmich 01;49,971936;9,070038;00000000;-;-;-;;BEG;-;-;-;;nein
245070;Q;de:09671:50113:0:2;de:09671:50113;Stockstadt/M., Fa. Kimmich 02;49,97238;9,069589;00000000;-;-;-;;BEG;-;-;-;;nein
245071;S;de:09671:50114;de:09671:50114;Stockstadt/M., Papierfabrik;49,97498;9,067585;09671155;Stockstadt a. Main;;;;BEG;-;D925C700C3C2;-;2026-12-12T00:00:00;nein
245072;Q;de:09671:50114:0:1;de:09671:50114;Stockstadt/M., Papierfabrik 01;49,97498;9,067585;00000000;-;-;-;;BEG;-;-;-;;nein
245073;Q;de:09671:50114:0:2;de:09671:50114;Stockstadt/M., Papierfabrik 02;49,975113;9,067433;00000000;-;-;-;;BEG;-;-;-;;nein
245074;Q;de:09671:50114:0:3;de:09671:50114;Stockstadt/M., Papierfabrik 03;49,974397;9,068026;00000000;-;-;-;;BEG;-;-;-;;nein
245075;S;de:09671:50115;de:09671:50115;Stockstadt (Main), Carl-Wirth-Str.;49,978008;9,065187;09671155;Stockstadt a. Main;;;;BEG;-;D925C700C3C3;-;2026-12-12T00:00:00;nein
245076;Q;de:09671:50115:0:1;de:09671:50115;Bus 1;49,978204;9,065106;00000000;-;-;-;;BEG;-;-;-;;nein
245077;Q;de:09671:50115:0:2;de:09671:50115;Bus 2;49,977499;9,065448;00000000;-;-;-;;BEG;-;-;-;;nein
245078;S;de:09671:50116;de:09671:50116;Stockstadt/M., Grundschule;49,979365;9,061935;09671155;Stockstadt a. Main;;;;BEG;-;D925C700C3C4;-;2026-12-12T00:00:00;nein
245079;Q;de:09671:50116:0:1;de:09671:50116;Stockstadt/M., Grundschule 01;49,979354;9,061845;00000000;-;-;-;;BEG;-;-;-;;nein
245080;Q;de:09671:50116:0:2;de:09671:50116;Stockstadt/M., Grundschule 01;49,979365;9,061935;00000000;-;-;-;;BEG;-;-;-;;nein
245081;S;de:09671:50117;de:09671:50117;Stockstadt/M., Dölzer Mühle;49,97758;9,057668;09671155;Stockstadt a. Main;;;;BEG;-;D925C700C3C5;-;2026-12-12T00:00:00;nein
245082;Q;de:09671:50117:0:1;de:09671:50117;Stockstadt/M., Dölzer Mühle 01;49,977632;9,05774;00000000;-;-;-;;BEG;-;-;-;;nein
245083;Q;de:09671:50117:0:2;de:09671:50117;Stockstadt/M., Dölzer Mühle 01;49,97758;9,057668;00000000;-;-;-;;BEG;-;-;-;;nein
245084;S;de:09671:50118;de:09671:50118;Stockstadt/M., Sportfeldsiedlung;49,975743;9,055126;09671155;Stockstadt a. Main;;;;BEG;-;D925C700C3C6;-;2026-12-12T00:00:00;nein
245085;Q;de:09671:50118:0:1;de:09671:50118;Stockstadt/M., Sportfeld Sdl. 01;49,975702;9,055054;00000000;-;-;-;;BEG;-;-;-;;nein
245086;Q;de:09671:50118:0:2;de:09671:50118;Stockstadt/M., Sportfeldsiedlung 01;49,975743;9,055126;00000000;-;-;-;;BEG;-;-;-;;nein
245087;S;de:09671:50120;de:09671:50120;Stockstadt/M., Frankenhalle;49,971832;9,059483;09671155;Stockstadt a. Main;;;;BEG;-;D925C700C3C8;-;2026-12-12T00:00:00;nein
245088;Q;de:09671:50120:0:1;de:09671:50120;Stockstadt/M., Frankenhalle 01;49,971901;9,059483;00000000;-;-;-;;BEG;-;-;-;;nein
245089;Q;de:09671:50120:0:2;de:09671:50120;Stockstadt/M., Frankenhalle 01;49,971832;9,059483;00000000;-;-;-;;BEG;-;-;-;;nein
245090;S;de:09671:50121;de:09671:50121;Stockstadt/M., Forststr.;49,968619;9,067666;09671155;Stockstadt a. Main;;;;BEG;-;D925C700C3C9;-;2026-12-12T00:00:00;nein
245091;Q;de:09671:50121:0:1;de:09671:50121;Stockstadt/M., Forststr. 01;49,968636;9,067711;00000000;-;-;-;;BEG;-;-;-;;nein
245092;Q;de:09671:50121:0:2;de:09671:50121;Stockstadt/M., Forststr. 01;49,968619;9,067666;00000000;-;-;-;;BEG;-;-;-;;nein
245093;S;de:09671:50123;de:09671:50123;Stockstadt/M., Am Dreispitz;49,966117;9,074592;09671155;Stockstadt a. Main;;;;BEG;-;D925C700C3CB;-;2026-12-12T00:00:00;nein
245094;Q;de:09671:50123:0:1;de:09671:50123;Stockstadt/M., Am Dreispitz 01;49,966111;9,074628;00000000;-;-;-;;BEG;-;-;-;;nein
245095;Q;de:09671:50123:0:2;de:09671:50123;Stockstadt/M., Am Dreispitz 02;49,966123;9,074556;00000000;-;-;-;;BEG;-;-;-;;nein
245096;S;de:09671:50125;de:09671:50125;Stockstadt/M., Rathaus;49,979296;9,064316;09671155;Stockstadt a. Main;-;-;;BEG;-;D925C700C3CD;-;1999-12-31T00:00:00;nein
245097;Q;de:09671:50125:0:2;de:09671:50125;Stockstadt/M., Rathaus 02;49,979296;9,064316;00000000;-;-;-;Stockstadt/M., Rathaus 02;BEG;-;-;-;;nein
245098;S;de:09671:50126;de:09671:50126;Kleinostheim, Saaläckerstr.;49,994862;9,070505;09671136;Kleinostheim;;;;BEG;-;D925C700C3CE;-;2026-12-12T00:00:00;nein
245099;Q;de:09671:50126:0:1;de:09671:50126;Kleinostheim, Saaläckerstr. 01;49,994792;9,0702;00000000;-;-;-;;BEG;-;-;-;;nein
245100;Q;de:09671:50126:0:2;de:09671:50126;Kleinostheim, Saaläckerstr. 02;49,994862;9,070505;00000000;-;-;-;;BEG;-;-;-;;nein
245101;S;de:09671:50127;de:09671:50127;Stockstadt/M., An der Dohne;49,966418;9,080288;09671155;Stockstadt a. Main;;;;BEG;-;D925C700C3CF;-;2026-12-12T00:00:00;nein
245102;Q;de:09671:50127:0:1;de:09671:50127;Stockstadt/M., An der Dohne 01;49,966418;9,080288;00000000;-;-;-;;BEG;-;-;-;;nein
245103;Q;de:09671:50127:0:2;de:09671:50127;Stockstadt/M., An der Dohne 02;49,966695;9,079946;00000000;-;-;-;;BEG;-;-;-;;nein
245104;S;de:09671:50128;de:09671:50128;Stockstadt/M., Kreisel Ersatzhaltestelle;49,982623;9,059932;09671155;Stockstadt a. Main;-;-;;BEG;-;D925C700C3D0;-;1999-12-31T00:00:00;nein
245105;Q;de:09671:50128:0:1;de:09671:50128;Stockstadt/M., Kreisel Ersatzhaltestelle;49,982623;9,059932;00000000;-;-;-;Stockstadt/M., Kreisel Ersatzhaltestelle;BEG;-;-;-;;nein
245106;S;de:09671:50160;de:09671:50160;Großwelzheim, Zeche Gustav;50,05032;8,989468;09671114;Karlstein a. Main;;;;BEG;-;D925C700C3F0;-;2026-12-12T00:00:00;nein
245107;Q;de:09671:50160:0:1;de:09671:50160;Großwelzheim, Zeche Gustav 01;50,050326;8,989576;00000000;-;-;-;;BEG;-;-;-;;nein
245108;Q;de:09671:50160:0:2;de:09671:50160;Großwelzheim, Zeche Gustav 02;50,050309;8,989351;00000000;-;-;-;;BEG;-;-;-;;nein
245109;S;de:09671:50164;de:09671:50164;Großwelzheim, Am Wörth;50,046928;9,002458;09671114;Karlstein a. Main;;;;BEG;-;D925C700C3F4;-;2026-12-12T00:00:00;nein
245110;Q;de:09671:50164:0:1;de:09671:50164;Großwelzheim, Am Wörth 01;50,046859;9,00208;00000000;-;-;-;;BEG;-;-;-;;nein
245111;Q;de:09671:50164:0:2;de:09671:50164;Großwelzheim, Am Wörth 02;50,047003;9,002835;00000000;-;-;-;;BEG;-;-;-;;nein
245112;S;de:09671:50165;de:09671:50165;Großwelzheim, Innovationspark;50,044817;8,989666;09671114;Karlstein a. Main;;;;BEG;-;D925C700C3F5;-;2026-12-12T00:00:00;nein
245113;Q;de:09671:50165:0:1;de:09671:50165;Großwelzheim, Innovationspark 01;50,044834;8,989666;00000000;-;-;-;;BEG;-;-;-;;nein
245114;Q;de:09671:50165:0:2;de:09671:50165;Großwelzheim, Innovationspark 02;50,0448;8,989675;00000000;-;-;-;;BEG;-;-;-;;nein
245115;S;de:09671:50166;de:09671:50166;Mainaschaff, Wiesenstr.;49,9784;9,093655;09671140;Mainaschaff;;;;BEG;-;D925C700C3F6;-;2026-12-12T00:00:00;nein
245116;Q;de:09671:50166:0:1;de:09671:50166;Mainaschaff, Wiesenstr. 01;49,9784;9,093655;00000000;-;-;-;;BEG;-;-;-;;nein
245117;Q;de:09671:50166:0:2;de:09671:50166;Mainaschaff, Wiesenstr. 02;49,978083;9,092541;00000000;-;-;-;;BEG;-;-;-;;nein
245118;S;de:09671:50195;de:09671:50195;Stockstadt/M., Tannenstr.;49,973813;9,059932;09671155;Stockstadt a. Main;;;;BEG;-;D925C700C413;-;2026-12-12T00:00:00;nein
245119;Q;de:09671:50195:0:1;de:09671:50195;Stockstadt/M., Tannenstr. 01;49,973802;9,059941;00000000;-;-;-;;BEG;-;-;-;;nein
245120;Q;de:09671:50195:0:2;de:09671:50195;Stockstadt/M., Tannenstr. 01;49,973813;9,059932;00000000;-;-;-;;BEG;-;-;-;;nein
245121;S;de:09671:50222;de:09671:50222;Grünmorsbach, Dorfstr.;49,961275;9,217398;09671124;Haibach;;;;BEG;-;D925C700C42E;-;2026-12-12T00:00:00;nein
245122;Q;de:09671:50222:0:1;de:09671:50222;Grünmorsbach, Dorfstr. 01;49,961257;9,217424;00000000;-;-;-;;BEG;-;-;-;;nein
245123;Q;de:09671:50222:0:2;de:09671:50222;Grünmorsbach, Dorfstr. 02;49,961292;9,21738;00000000;-;-;-;;BEG;-;-;-;;nein
245124;S;de:09671:50224;de:09671:50224;Goldbach, Kreuz;49,997402;9,181474;09671121;Goldbach;;;;BEG;-;D925C700C430;-;2026-12-12T00:00:00;nein
245125;Q;de:09671:50224:0:1;de:09671:50224;Goldbach, Kreuz 01;49,997397;9,181429;00000000;-;-;-;;BEG;-;-;-;;nein
245126;Q;de:09671:50224:0:2;de:09671:50224;Goldbach, Kreuz 02;49,997414;9,181528;00000000;-;-;-;;BEG;-;-;-;;nein
245127;S;de:09671:50227;de:09671:50227;Waldaschaff, Clonakilty;49,972791;9,302154;09671156;Waldaschaff;;;;BEG;-;D925C700C433;-;2026-12-12T00:00:00;nein
245128;Q;de:09671:50227:0:1;de:09671:50227;Waldaschaff, Clonakilty 01;49,972796;9,3021;00000000;-;-;-;;BEG;-;-;-;;nein
245129;Q;de:09671:50227:0:2;de:09671:50227;Waldaschaff, Clonakilty 02;49,972785;9,302207;00000000;-;-;-;;BEG;-;-;-;;nein
245130;S;de:09671:50241;de:09671:50241;Großostheim, Schaafheimer Str.;49,921627;9,073434;09671122;Großostheim;;;;BEG;-;D925C700C441;-;2026-12-12T00:00:00;nein
245131;Q;de:09671:50241:0:1;de:09671:50241;Großostheim, Schaafheimer Str. 01;49,921494;9,072993;00000000;-;-;-;;BEG;-;-;-;;nein
245132;Q;de:09671:50241:0:2;de:09671:50241;Großostheim, Schaafheimer Str. 02;49,921765;9,073874;00000000;-;-;-;;BEG;-;-;-;;nein
245133;S;de:09671:50244;de:09671:50244;Ringheim, Ostring;49,932568;9,042325;09671122;Großostheim;;;;BEG;-;D925C700C444;-;2026-12-12T00:00:00;nein
245134;Q;de:09671:50244:0:1;de:09671:50244;Ringheim, Ostring 01;49,932643;9,042289;00000000;-;-;-;;BEG;-;-;-;;nein
245135;Q;de:09671:50244:0:2;de:09671:50244;Ringheim, Ostring 02;49,932493;9,042361;00000000;-;-;-;;BEG;-;-;-;;nein
245136;S;de:09671:50245;de:09671:50245;Ringheim, Anne-Frank-Str.;49,93288;9,034177;09671122;Großostheim;;;;BEG;-;D925C700C445;-;2026-12-12T00:00:00;nein
245137;Q;de:09671:50245:0:1;de:09671:50245;Ringheim, Anne-Frank-Str. 01;49,93288;9,034159;00000000;-;-;-;;BEG;-;-;-;;nein
245138;Q;de:09671:50245:0:2;de:09671:50245;Ringheim, Anne-Frank-Str. 02;49,93288;9,034204;00000000;-;-;-;;BEG;-;-;-;;nein
245139;S;de:09671:50350;de:09671:50350;Goldbach, Bahnhofstr.;49,995485;9,181672;09671121;Goldbach;;;;BEG;-;D925C700C4AE;-;2026-12-12T00:00:00;nein
245140;Q;de:09671:50350:0:1;de:09671:50350;Goldbach, Bahnhofstr. 01;49,995445;9,181618;00000000;-;-;-;;BEG;-;-;-;;nein
245141;Q;de:09671:50350:0:2;de:09671:50350;Goldbach, Bahnhofstr. 02;49,995531;9,181725;00000000;-;-;-;;BEG;-;-;-;;nein
245142;S;de:09671:50351;de:09671:50351;Goldbach (Unterfr), Bahnunterführung;49,992396;9,185373;09671121;Goldbach;;;;BEG;-;D925C700C4AF;-;2026-12-12T00:00:00;nein
245143;Q;de:09671:50351:0:1;de:09671:50351;Goldbach, Bahnunterführung 01;49,992407;9,185391;00000000;-;-;-;;BEG;-;-;-;;nein
245144;Q;de:09671:50351:0:2;de:09671:50351;Goldbach, Bahnunterführung 02;49,992407;9,185391;00000000;-;-;-;;BEG;-;-;-;;nein
245145;S;de:09671:50352;de:09671:50352;Spessartstr.;49,994919;9,190736;09671121;Goldbach;-;-;;BEG;-;D925C700C4B0;-;2026-12-12T00:00:00;nein
245146;Q;de:09671:50352:0:1;de:09671:50352;Goldbach, Spessartstr. 01;49,994931;9,190736;00000000;-;-;-;Goldbach, Spessartstr. 01;BEG;-;-;-;;nein
245147;Q;de:09671:50352:0:2;de:09671:50352;Goldbach, Spessartstr. 02;49,994931;9,190736;00000000;-;-;-;Goldbach, Spessartstr. 02;BEG;-;-;-;;nein
245148;S;de:09671:50353;de:09671:50353;Hösbach, Falkenweg;49,9972;9,198084;09671130;Hösbach;;;;BEG;-;D925C700C4B1;-;2026-12-12T00:00:00;nein
245149;Q;de:09671:50353:0:1;de:09671:50353;Hösbach, Falkenweg 01;49,997212;9,198093;00000000;-;-;-;;BEG;-;-;-;;nein
245150;Q;de:09671:50353:0:2;de:09671:50353;Hösbach, Falkenweg 02;49,997218;9,198084;00000000;-;-;-;;BEG;-;-;-;;nein
245151;S;de:09671:50354;de:09671:50354;Autobahnbrücke;49,998425;9,203671;09671130;Hösbach;-;-;;BEG;-;D925C700C4B2;-;2026-12-12T00:00:00;nein
245152;Q;de:09671:50354:0:1;de:09671:50354;Hösbach, Autobahnbrücke 01;49,998436;9,203671;00000000;-;-;-;Hösbach, Autobahnbrücke 01;BEG;-;-;-;;nein
245153;Q;de:09671:50354:0:2;de:09671:50354;Hösbach, Autobahnbrücke 02;49,998436;9,203671;00000000;-;-;-;Hösbach, Autobahnbrücke 02;BEG;-;-;-;;nein
245154;S;de:09671:50355;de:09671:50355;Sand;49,998401;9,208729;09671130;Hösbach;-;-;;BEG;-;D925C700C4B3;-;2026-12-12T00:00:00;nein
245155;Q;de:09671:50355:0:1;de:09671:50355;Hösbach-Sand1;49,998413;9,208729;00000000;-;-;-;Hösbach-Sand1;BEG;-;-;-;;nein
245156;S;de:09671:50356;de:09671:50356;Hösbach, Mühlstr.;50,002016;9,201093;09671130;Hösbach;-;-;;BEG;-;D925C700C4B4;-;2026-12-12T00:00:00;nein
245157;Q;de:09671:50356:0:1;de:09671:50356;Hösbach, Mühlstr. 01;50,002016;9,201093;00000000;-;-;-;Hösbach, Mühlstr. 01;BEG;-;-;-;;nein
245158;Q;de:09671:50356:0:2;de:09671:50356;Hösbach, Mühlstr. 02;50,002016;9,201093;00000000;-;-;-;Hösbach, Mühlstr. 02;BEG;-;-;-;;nein
245159;S;de:09671:50392;de:09671:50392;Schule;49,997737;9,176102;09671121;Goldbach;;;;BEG;-;D925C700C4D8;-;2026-12-11T00:00:00;nein
245160;Q;de:09671:50392:0:1;de:09671:50392;Goldbach, Schule 01;49,997743;9,176021;00000000;-;-;-;;BEG;-;-;-;;nein
245161;Q;de:09671:50392:0:2;de:09671:50392;Goldbach, Schule 02;49,998667;9,174548;00000000;-;-;-;;BEG;-;-;-;;nein
245162;Q;de:09671:50392:0:3;de:09671:50392;Goldbach, Mattes 03;49,998667;9,174548;00000000;-;-;-;;BEG;-;-;-;;nein
245163;S;de:09671:50601;de:09671:50601;Mainaschaff, Robert-Koch-Str.;49,984021;9,078536;09671140;Mainaschaff;;;;BEG;-;D925C700C5A9;-;2026-12-12T00:00:00;nein
245164;Q;de:09671:50601:0:1;de:09671:50601;Mainaschaff, Robert-Koch-Str. 01;49,984021;9,078536;00000000;-;-;-;;BEG;-;-;-;;nein
245165;Q;de:09671:50601:0:2;de:09671:50601;Mainaschaff, Robert-Koch-Str. 02;49,984021;9,078536;00000000;-;-;-;;BEG;-;-;-;;nein
245166;S;de:09671:50703;de:09671:50703;Großostheim, IHP-Süd;49,928202;9,072374;09671122;Großostheim;;;;BEG;-;D925C700C60F;-;2026-12-11T00:00:00;nein
245167;Q;de:09671:50703:0:1;de:09671:50703;Großostheim, IHP-Süd 01;49,928156;9,072338;00000000;-;-;-;;BEG;-;-;-;;nein
